ZIP,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,home_value
60143,84394,9189,zip,IL,IL,Itasca,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,345950.42
60145,84396,16181,zip,IL,IL,Kingston,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,225477.58
60146,84397,16568,zip,IL,IL,Kirkland,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,195759.67
60148,84399,796,zip,IL,IL,Lombard,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,293852.6
60150,84400,19474,zip,IL,IL,Malta,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,185399.52
60151,84401,13737,zip,IL,IL,Maple Park,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,298284.8
60152,84402,8863,zip,IL,IL,Marengo,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,239568.72
60153,84403,5103,zip,IL,IL,Maywood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,200251.97
60154,84404,7305,zip,IL,IL,Westchester,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,269310.2
60155,84405,10802,zip,IL,IL,Broadview,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,205895.45
60156,84406,4296,zip,IL,IL,Lake in the Hills,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,255396.61
60157,84407,16057,zip,IL,IL,Medinah,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,383867.05
60160,84409,4741,zip,IL,IL,Melrose Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,263142.36
60162,84411,10202,zip,IL,IL,Hillside,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,209424.45
60163,84412,13358,zip,IL,IL,Berkeley,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,221997.73
60164,84413,6283,zip,IL,IL,Northlake,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,229099.01
60165,84414,14151,zip,IL,IL,Stone Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,190170.78
60169,399603,3234,zip,IL,IL,Hoffman Estates,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,242998.75
60171,84417,10266,zip,IL,IL,River Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,239038.69
60172,84418,5222,zip,IL,IL,Roselle,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,279319.94
60173,84419,8029,zip,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,265019.85
60174,84420,3556,zip,IL,IL,Saint Charles,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,299959.01
60175,84421,4657,zip,IL,IL,Campton Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,443284.45
60176,84422,9125,zip,IL,IL,Schiller Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,222888.3
60177,84423,5370,zip,IL,IL,South Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,272079.4
60178,84424,5440,zip,IL,IL,Sycamore,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,230482.63
60180,84426,16153,zip,IL,IL,Union,"Chicago-Naperville-Elgin, IL-IN-WI",McHenry County,287102.6
60181,84427,3490,zip,IL,IL,Villa Park,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,268619.87
60184,84429,12934,zip,IL,IL,Wayne,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,540000.78
60185,84430,2362,zip,IL,IL,West Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,302495.28
60187,84432,3597,zip,IL,IL,Wheaton,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,369842.66
60188,84433,1680,zip,IL,IL,Carol Stream,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,281682.11
60189,84434,4016,zip,IL,IL,Wheaton,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,373715.05
60190,84435,9833,zip,IL,IL,Winfield,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,328221.0
60191,84436,8071,zip,IL,IL,Wood Dale,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,272598.98
60192,84437,8756,zip,IL,IL,Hoffman Estates,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,357086.72
60193,84438,1749,zip,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,270265.3
60194,84439,6055,zip,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,247614.35
60195,84440,12548,zip,IL,IL,Schaumburg,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,216471.88
60201,84444,2215,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,451831.71
60202,84445,2620,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,310983.84
60203,84446,14087,zip,IL,IL,Evanston,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,430164.94
60301,84452,16890,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,232027.15
60302,84453,2970,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,359024.99
60304,84455,6773,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,382546.49
60305,84456,9240,zip,IL,IL,River Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,542044.2
60401,84459,11063,zip,IL,IL,Beecher,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,232756.74
60402,84460,354,zip,IL,IL,Berwyn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,240452.38
60403,399605,7590,zip,IL,IL,Crest Hill,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,207423.45
60404,399606,6434,zip,IL,IL,Shorewood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,316486.11
60406,84461,5193,zip,IL,IL,Blue Island,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,150089.03
60408,84463,13405,zip,IL,IL,Braidwood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,193413.1
60409,84464,2642,zip,IL,IL,Calumet City,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,124447.94
60410,84465,9349,zip,IL,IL,Channahon,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,287470.43
60411,84466,736,zip,IL,IL,Chicago Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,131737.75
60415,84468,8475,zip,IL,IL,Chicago Ridge,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,180164.52
60416,84469,10710,zip,IL,IL,Coal City,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,223382.42
60417,84470,7245,zip,IL,IL,Crete,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,221545.18
60418,777366,9810,zip,IL,IL,Crestwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,181571.56
60419,84471,5969,zip,IL,IL,Dolton,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,132816.96
60420,84472,13737,zip,IL,IL,Dwight,"Pontiac, IL",Livingston County,136163.51
60421,84473,14301,zip,IL,IL,Elwood,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,238861.84
60422,84474,8895,zip,IL,IL,Flossmoor,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,251373.09
60423,84475,2982,zip,IL,IL,Frankfort,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,361511.13
60425,84477,11750,zip,IL,IL,Glenwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,149177.34
60426,84478,5630,zip,IL,IL,Harvey,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,83947.6
60428,84479,8753,zip,IL,IL,Markham,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,117939.27
60429,84480,7641,zip,IL,IL,Hazel Crest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,140858.16
60430,84481,6277,zip,IL,IL,Homewood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,188275.57
60431,84482,5724,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,266627.36
60432,84483,5751,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,161319.55
60433,84484,7230,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,155147.27
60435,84486,952,zip,IL,IL,Joliet,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,203221.05
60436,84487,6744,zip,IL,IL,Rockdale,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,162162.43
60438,84489,3576,zip,IL,IL,Lansing,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,148865.21
60439,84490,4734,zip,IL,IL,Lemont,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,420698.18
60440,84491,747,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,246743.32
60441,84492,2706,zip,IL,IL,Lockport,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,271741.07
60442,84493,8559,zip,IL,IL,Manhattan,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,292690.99
60443,84494,5477,zip,IL,IL,Matteson,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,215118.78
60444,84495,17071,zip,IL,IL,Mazon,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,210512.95
60445,84496,7772,zip,IL,IL,Midlothian,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,183961.99
60446,84497,2169,zip,IL,IL,Romeoville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,233886.58
60447,84498,6016,zip,IL,IL,Minooka,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,267935.92
60448,84499,4790,zip,IL,IL,Mokena,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,323478.75
60449,84500,9292,zip,IL,IL,Monee,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,259735.67
60450,84501,5568,zip,IL,IL,Morris,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,240178.52
60451,84502,2505,zip,IL,IL,New Lenox,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,306085.93
60452,84503,4544,zip,IL,IL,Oak Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,227538.67
60453,84504,501,zip,IL,IL,Oak Lawn,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,219531.92
60455,84506,6607,zip,IL,IL,Bridgeview,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,238349.31
60456,84507,14187,zip,IL,IL,Hometown,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,150629.32
60457,84508,7851,zip,IL,IL,Hickory Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,250309.38
60458,84509,8367,zip,IL,IL,Justice,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,219751.74
60459,84510,4202,zip,IL,IL,Burbank,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,232513.49
60460,84511,19874,zip,IL,IL,Odell,"Pontiac, IL",Livingston County,122369.22
60461,84512,12604,zip,IL,IL,Olympia Fields,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,257091.09
60462,84513,1880,zip,IL,IL,Orland Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,276935.52
60463,84514,8032,zip,IL,IL,Palos Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,304361.42
60464,84515,10148,zip,IL,IL,Palos Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,394181.89
60465,84516,6906,zip,IL,IL,Palos Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,224925.35
60466,84517,6312,zip,IL,IL,Park Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,114772.01
60467,84518,4842,zip,IL,IL,Orland Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,367421.81
60468,84519,11893,zip,IL,IL,Peotone,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,241220.06
60469,84520,13159,zip,IL,IL,Posen,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,147712.76
60470,84521,23888,zip,IL,IL,Ransom,"Ottawa, IL",La Salle County,154817.45
60471,84522,9670,zip,IL,IL,Richton Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,164479.3
60472,84523,12937,zip,IL,IL,Robbins,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,75589.81
60473,84524,4921,zip,IL,IL,South Holland,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,182031.72
60474,84525,39992,zip,IL,IL,South Wilmington,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,147144.31
60475,84526,10044,zip,IL,IL,Steger,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,141114.75
60476,84527,16544,zip,IL,IL,Thornton,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,139407.45
60477,84528,2105,zip,IL,IL,Tinley Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,231684.38
60478,84529,8038,zip,IL,IL,Country Club Hills,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,169895.71
60479,84530,26274,zip,IL,IL,Verona,"Chicago-Naperville-Elgin, IL-IN-WI",Grundy County,271016.06
60480,84531,12755,zip,IL,IL,Willow Springs,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,286951.2
60481,84532,9183,zip,IL,IL,Wilmington,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,195662.56
60482,84533,9854,zip,IL,IL,Worth,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,200403.11
60484,417453,12106,zip,IL,IL,University Park,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,139481.39
60487,399607,4497,zip,IL,IL,Tinley Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,304931.59
60490,84534,5734,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,355765.03
60491,84535,4957,zip,IL,IL,Homer Glen,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,383190.6
60501,84537,8835,zip,IL,IL,Summit,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,203537.24
60502,84538,5224,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,307199.18
60503,84539,7653,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,285705.98
60504,84540,2085,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,254763.33
60505,84541,483,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,167860.32
60506,84542,876,zip,IL,IL,Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,222318.36
60510,84544,3451,zip,IL,IL,Batavia,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,332029.23
60511,84545,19320,zip,IL,IL,Big Rock,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,296675.47
60512,84546,17540,zip,IL,IL,Bristol,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,286040.45
60513,84547,6297,zip,IL,IL,Brookfield,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,258641.49
60514,84548,10176,zip,IL,IL,Clarendon Hills,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,488323.21
60515,84549,3591,zip,IL,IL,Downers Grove,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,363144.32
60516,84550,3468,zip,IL,IL,Downers Grove,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,371496.51
60517,84551,3196,zip,IL,IL,Woodridge,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,311315.24
60518,84552,14925,zip,IL,IL,Earlville,"Ottawa, IL",La Salle County,172239.43
60520,84554,16628,zip,IL,IL,Hinckley,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,230177.62
60521,84555,7144,zip,IL,IL,Hinsdale,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,868526.71
60523,84557,9980,zip,IL,IL,Oak Brook,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,695706.91
60525,84558,3517,zip,IL,IL,La Grange,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,379073.38
60526,84559,8361,zip,IL,IL,La Grange Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,358955.0
60527,84560,3519,zip,IL,IL,Willowbrook,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,400533.47
60530,84561,25020,zip,IL,IL,Lee,"Dixon, IL",Lee County,187826.22
60531,84562,14823,zip,IL,IL,Leland,"Ottawa, IL",La Salle County,196116.88
60532,84563,3748,zip,IL,IL,Lisle,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,322861.55
60534,84564,9735,zip,IL,IL,Lyons,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,221937.45
60537,84566,28890,zip,IL,IL,Sheridan,"Ottawa, IL",La Salle County,218639.07
60538,84567,4204,zip,IL,IL,Oswego,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,241410.12
60540,84569,1463,zip,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,453962.46
60541,84570,15289,zip,IL,IL,Newark,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,281493.74
60542,84571,8499,zip,IL,IL,North Aurora,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,288826.41
60543,84572,1416,zip,IL,IL,Oswego,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,290884.94
60544,84573,3623,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,291847.03
60545,84574,7475,zip,IL,IL,Plano,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,216324.23
60546,84575,7140,zip,IL,IL,Riverside,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,322686.77
60548,84576,9057,zip,IL,IL,Sandwich,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,217546.39
60549,84577,24007,zip,IL,IL,Serena,"Ottawa, IL",La Salle County,229035.65
60550,84578,22204,zip,IL,IL,Shabbona,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,194344.86
60551,84579,13357,zip,IL,IL,Sheridan,"Ottawa, IL",La Salle County,226166.73
60552,84580,14601,zip,IL,IL,Somonauk,"Ottawa, IL",La Salle County,230044.13
60554,84582,8441,zip,IL,IL,Sugar Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,317765.06
60555,84583,7825,zip,IL,IL,Warrenville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,258880.42
60556,84584,21729,zip,IL,IL,Waterman,"Chicago-Naperville-Elgin, IL-IN-WI",DeKalb County,200069.26
60558,84586,8496,zip,IL,IL,Western Springs,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,634444.12
60559,84587,5033,zip,IL,IL,Westmont,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,310393.85
60560,84588,4955,zip,IL,IL,Yorkville,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,285254.01
60561,84589,5307,zip,IL,IL,Darien,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,346429.72
60563,84590,2084,zip,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,338325.86
60564,84591,1382,zip,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,475494.0
60565,84592,2395,zip,IL,IL,Naperville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,424554.56
60585,84598,5454,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,406119.52
60586,84599,1134,zip,IL,IL,Plainfield,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,286775.25
60601,84603,7958,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,391690.07
60602,84604,20351,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,380363.02
60603,84605,21722,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,420802.27
60604,84606,22680,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,317769.91
60605,84607,3929,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,415159.39
60606,84608,11930,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,315986.73
60607,84609,3650,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,446388.17
60608,84610,99,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,331026.87
60609,84611,307,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,232754.24
60610,84612,1636,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,368442.29
60611,84613,2735,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,350321.24
60612,84614,2793,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,354793.47
60613,84615,867,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,281062.28
60614,84616,208,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,536320.27
60615,84617,1785,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,235623.99
60616,84618,949,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,368583.11
60617,84619,79,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,152183.53
60618,84620,33,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,481089.5
60619,84621,387,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,170142.96
60620,84622,211,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,165074.71
60621,84623,4224,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,97553.32
60622,84624,717,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,568253.3
60623,84625,110,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,179116.22
60624,84626,2403,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,193271.57
60625,84627,106,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,342031.55
60626,84628,844,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,198441.03
60628,84629,296,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,140284.23
60629,84630,12,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,214534.94
60630,84631,623,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,318042.18
60631,84632,2973,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,354549.62
60632,84633,74,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,221765.27
60633,84634,8141,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,147800.71
60634,84635,131,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,299033.78
60636,84636,3024,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,98974.57
60637,84637,1127,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,231080.66
60638,84638,402,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,259736.93
60639,84639,41,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,275523.0
60640,84640,241,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,277251.09
60641,84641,232,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,318898.36
60642,399713,5523,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,506645.39
60643,84642,999,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,204510.43
60644,84643,1121,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,204525.37
60645,84644,1107,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,263726.47
60646,84645,3758,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,431708.35
60647,84646,58,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,518960.17
60649,84647,895,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,148696.65
60651,84648,357,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,231068.65
60652,84649,1598,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,216778.84
60653,84650,2749,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,325117.09
60654,84651,5904,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,421284.86
60655,84652,3857,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,272354.64
