ZIP,NatWalkInd,total_weight,block_group_rows
46895,13.376203,1020.529,5
46898,8.159362,1020.201,2
46899,14.520078,547.413,3
46901,7.37306,35602.18,55
46902,6.78861,29907.66,39
46903,10.215646,873.534,3
46904,7.15737,1476.179,3
46910,6.228861,3116.777,16
46911,4.599503,1398.288,13
46913,5.017721,1197.944,8
46914,3.324391,2752.333,10
46915,4.007232,761.973,2
46916,3.155716,31.472,3
46917,3.159665,1777.837,6
46919,4.356196,2866.72,23
46920,3.734479,953.537,10
46921,3.862034,44.165,5
46923,5.8369,7843.442,23
46926,3.866051,1598.175,13
46928,5.874945,4780.943,24
46929,6.211051,3068.001,14
46930,5.945714,241.541,6
46931,4.19703,1.832,3
46932,4.739692,3272.416,22
46933,7.584253,6132.821,13
46936,5.031242,5766.471,12
46938,4.370153,2521.79,16
46939,3.467451,1979.389,13
46940,3.98377,2573.519,15
46941,3.484747,1269.734,3
46943,4.204709,225.598,4
46946,4.204709,163.507,9
46947,6.877139,28478.848,44
46950,3.212315,715.642,13
46951,4.008787,2345.054,15
46952,6.890684,20542.686,37
46953,8.247279,22919.036,43
46957,7.692548,627.266,4
46958,4.675417,477.555,9
46959,3.318462,311.593,5
46960,4.158855,1045.115,12
46961,3.857467,110.575,3
46962,6.881037,9179.765,21
46967,3.857467,91.061,3
46968,4.392848,144.069,6
46970,6.271022,24402.45,55
46971,6.333333,2.23,1
46974,4.491366,1512.467,13
46975,6.391816,14265.817,36
46977,3.194565,80.405,6
46978,4.404586,2039.58,17
46979,4.275892,5031.772,25
46980,4.204709,57.952,4
46982,4.063555,2949.08,20
46984,3.949067,2.157,4
46985,4.312829,1459.741,14
46986,4.598442,1762.797,10
46987,3.848322,3.149,4
46988,3.451555,717.681,7
46989,7.489298,4459.179,18
46990,3.91856,602.832,11
46991,4.509653,1618.875,13
46992,6.93433,16422.241,29
46994,4.593596,2397.978,10
46995,4.509933,28.671,4
46996,6.381402,7027.335,18
46998,4.849869,186.522,3
47001,5.817136,6631.489,15
47003,4.477799,919.766,7
47006,6.976101,9153.848,22
47010,3.864857,279.531,7
47011,2.669289,1292.131,9
47012,5.782557,9911.408,16
47016,3.625111,913.788,4
47017,5.21464,679.581,10
47018,4.421337,1535.009,17
47020,3.16504,888.814,3
47021,5.519247,2.356,4
47022,4.482937,2358.848,9
47023,3.197142,1680.953,7
47024,3.589444,3195.014,12
47025,5.689833,15525.023,17
47030,4.205025,1424.822,9
47031,5.430437,3626.701,15
47032,3.293284,3031.512,8
47034,5.074204,103.178,4
47035,3.625111,263.5,4
47036,6.784444,774.079,3
47037,5.075196,4391.527,13
47038,3.167196,1559.132,6
47040,3.97751,5098.172,9
47041,3.539228,2785.945,14
47042,5.539844,4356.895,10
47043,4.818744,5610.396,11
47060,4.110095,2927.917,8
47102,4.93134,6811.794,14
47104,2.758966,102.218,4
47106,4.987333,4558.358,15
47108,3.815225,2323.586,14
47111,5.92641,15427.648,16
47112,5.730717,6929.624,9
47114,3.94829,25.202,3
47115,3.482881,1627.556,4
47116,5.137458,937.089,3
47117,3.652537,657.234,5
47118,4.87143,3204.243,18
47119,5.891134,11343.105,18
47120,4.481886,100.953,8
47122,5.767669,9302.106,18
47123,5.140997,139.035,6
47124,4.947868,4702.403,10
47125,3.720274,1559.579,11
47126,4.869996,4716.165,14
47129,12.682675,16654.654,17
47130,10.313841,40563.9,37
47131,15.457091,1982.367,5
47135,3.94829,98.709,3
47136,4.155141,4193.408,12
47137,5.133846,1298.196,7
47138,3.240479,4918.887,15
47140,5.26059,2505.346,9
47141,2.866655,1610.958,11
47143,5.11002,3230.921,13
47145,5.763323,1823.64,10
47147,2.94833,1097.861,12
47150,9.51244,46896.223,54
47151,13.714646,1217.164,3
47160,3.94829,201.618,3
47161,3.482881,1032.726,4
47162,2.758966,962.181,4
47163,4.781495,1417.013,12
47164,3.498818,3357.457,6
47165,3.437513,1487.293,14
47166,3.482881,253.119,4
47167,5.758511,14510.823,18
47170,5.63684,14198.748,25
47172,7.079084,17769.268,28
47174,5.150194,137.531,3
47175,4.980786,900.917,5
47177,4.436904,1374.575,15
47201,7.051941,37199.844,52
47202,10.245159,1232.172,4
47203,6.490559,26842.515,28
47220,6.906525,5451.639,11
47223,4.07048,1691.715,6
47224,3.500469,714.892,10
47226,5.135881,183.114,5
47227,2.983089,1481.348,12
47229,4.677049,3323.895,12
47230,3.064237,2248.953,15
47231,3.602357,905.26,11
47232,3.609354,2765.381,11
47234,3.446898,1344.075,8
47235,2.719257,1350.185,4
47236,4.121246,173.87,5
47240,6.321217,21847.067,42
47243,5.589261,5881.159,19
47244,4.408776,453.621,16
47246,5.013975,4783.847,13
47247,4.979343,208.143,8
47250,6.730355,21695.053,33
47260,3.533217,1367.58,11
47264,3.02395,1422.968,15
47265,5.052217,19971.734,17
47270,2.84417,777.532,8
47272,4.933389,1979.268,14
47273,4.042873,1835.268,13
47274,7.318743,22179.184,45
47281,3.64864,1724.489,8
47282,4.075472,13.015,3
47283,3.795948,3838.939,17
47302,7.471261,24688.3,45
47303,9.057867,19289.032,42
47304,8.920314,25513.719,29
47305,10.161509,2581.092,13
47307,10.625813,1201.351,5
47308,10.912859,785.049,3
47320,5.243205,3737.187,13
47324,3.613614,196.913,3
47325,5.463881,752.548,10
47326,3.175267,2168.473,17
47327,6.588774,5255.389,22
47330,5.574389,5314.452,10
47331,5.99758,22535.974,38
47334,5.826668,3127.529,16
47336,6.230394,3444.938,19
47337,4.964905,4.779,4
47338,5.679844,2550.38,12
47339,3.22234,541.899,7
47340,4.9109,3024.978,13
47341,3.645509,1936.097,10
47342,6.491719,128.588,11
47345,3.787389,1468.506,9
47346,5.752362,4104.137,14
47348,7.38432,9206.258,21
47351,3.134887,329.197,4
47352,4.671176,765.281,10
47353,5.701963,5584.37,14
47354,3.768975,1232.503,11
47355,4.288742,2653.831,11
47356,5.707665,5727.121,17
47357,4.841256,902.703,17
47358,4.208086,938.539,7
47359,5.101732,3038.518,12
47360,3.289532,1458.285,10
47362,6.819039,29595.232,40
47366,4.964905,2.39,4
47368,5.076561,2067.199,19
47369,2.980245,1029.635,7
47370,6.97395,19.115,6
47371,5.480602,12549.942,20
47373,4.429627,2215.745,10
47374,7.38829,37756.241,42
47375,10.752709,1491.394,3
47380,3.393419,1952.498,13
47381,2.412855,145.874,3
47382,3.206949,2.147,3
47383,5.291751,4.864,5
47384,3.727531,2125.933,16
47385,4.949337,1444.716,12
47386,3.257072,1433.38,10
47387,4.925829,781.597,7
47388,3.134887,4.51,4
47390,5.960767,5180.977,14
47392,3.681773,22.011,3
47393,3.274157,1360.897,13
47394,5.754892,8457.937,26
47396,6.375838,4648.874,8
47401,12.193252,43215.44,43
47402,15.030508,1622.84,4
47403,8.829962,31376.879,41
47404,10.953506,23203.056,41
47405,16.333333,23.716,15
47406,16.232515,826.622,16
47407,12.474526,1900.607,4
47408,13.345418,21780.682,22
47421,6.987098,19703.312,23
47424,5.041942,9026.65,26
47426,7.99198,537.122,3
47427,4.101016,119.72,4
47429,5.573517,7668.152,11
47431,3.810381,705.494,3
47432,4.736469,4582.519,16
47433,3.997747,4130.165,18
47436,4.076018,1352.389,9
47438,7.009589,4043.063,13
47441,7.138853,9528.887,19
47443,4.236791,1159.246,9
47445,8.341111,1.145,3
47446,8.565215,3300.578,13
47448,4.714064,4544.449,12
47449,4.267489,818.743,17
47452,6.493011,4512.709,13
47453,3.581349,593.901,4
47454,5.025822,7774.067,19
47456,4.097848,862.583,12
47457,4.20555,58.381,13
47459,3.005517,3334.03,13
47460,5.263032,8754.405,22
47462,3.730521,1780.94,16
47464,3.341282,37.152,4
47465,5.190916,684.343,8
47468,3.731625,435.558,3
47469,5.15454,1798.52,7
47470,3.921214,239.816,3
47471,5.416205,2217.578,11
47501,7.763724,17992.134,19
47512,7.492006,3910.576,13
47513,4.471877,2242.443,13
47514,4.014677,390.422,4
47515,4.014677,942.828,4
47516,4.009772,142.789,8
47520,4.514432,3600.93,17
47521,4.269945,878.528,4
47522,3.921214,245.811,3
47523,2.926604,946.503,4
47524,5.750658,575.649,4
47525,3.765539,603.642,7
47527,4.31058,1951.832,11
47528,4.019672,743.19,4
47529,7.245094,983.806,13
47531,4.068244,808.124,3
47532,4.333758,136.683,13
47535,4.019672,453.012,4
47537,3.602928,974.841,7
47541,3.21969,46.263,7
47542,6.712029,8040.443,17
47545,5.410921,2.161,4
47546,6.451093,12883.6,17
47547,8.902123,839.736,4
47550,4.068244,411.604,3
47551,4.007707,770.585,7
47553,7.460067,5060.323,10
47557,3.975696,1324.392,4
47558,5.247368,294.738,7
47561,3.997272,226.175,7
47562,7.313375,3074.597,13
47564,3.778355,1409.445,10
47567,6.75785,6032.233,13
47568,3.56256,776.688,8
47573,3.992746,70,8
47574,3.169388,287.524,3
47575,4.316474,925.666,9
47576,4.361367,511.193,7
47577,4.014677,650.012,4
47578,4.068953,745.583,9
47580,4.269945,251.31,4
47581,3.864021,4435.837,9
47584,5.220218,116.626,4
47585,3.590297,413.515,7
47586,7.492284,10613.444,17
47588,3.60269,698.867,14
47590,3.848135,679.337,7
47591,8.476393,22329.721,29
47596,4.019672,212.936,4
47597,3.975696,1000.794,4
47598,4.787118,3256.086,10
47601,3.569855,1520.292,19
47610,6.566629,4246.176,5
47611,3.921151,1149.461,6
47612,4.941269,629.803,11
47613,5.01265,2661.408,11
47615,4.067448,1452.532,6
47616,4.984352,378.478,9
47619,4.577094,1878.815,17
47620,6.223659,13353.84,18
47630,6.766377,13885.48,13
47631,4.998305,2046.561,11
47633,4.89515,2541.343,16
47634,5.140795,2294.73,6
47635,6.829774,5753.238,11
47637,3.027765,1556.704,7
47638,4.674105,3654.14,13
47639,3.997463,269.779,11
47640,3.617752,1124.624,6
47647,6.36752,45.012,5
47648,6.06415,178.876,8
47649,4.168426,1378.854,12
47660,6.249801,4945.321,23
47665,5.222997,3429.417,7
47666,3.497506,1367.042,10
47670,7.306866,12692.285,22
47701,12.333333,11.862,1
47702,12.333333,24.802,1
47703,12.333333,30.913,1
47704,12.333333,30.194,1
47705,12.333333,29.475,1
47706,12.333333,47.448,1
47708,12.333333,248.384,3
47710,9.363052,15087.992,18
47711,8.259436,17149.812,29
47712,6.180679,17660.481,27
47713,8.937117,7709.111,16
47714,8.304906,32085.177,47
47715,8.527687,9248.7,21
47716,9.449726,1032.719,4
47720,6.006423,5700.52,13
47724,9.238303,1126.193,4
47725,3.948775,154.528,4
47728,9.189138,1431.777,3
47730,12.333333,16.176,1
47731,12.333333,28.397,1
47732,12.333333,12.94,1
47733,12.333333,8.627,1
47734,12.333333,15.457,1
47735,12.333333,7.189,1
47736,12.333333,31.632,1
47737,12.333333,11.143,1
47802,9.655961,18433.495,30
47803,11.692243,15008.137,40
47804,13.769223,11009.869,19
47805,5.923711,12616.941,14
47807,14.899861,9244.752,22
47832,3.38831,969.811,8
47833,3.971902,586.72,11
47834,6.677019,19363.486,32
47837,3.894543,594.531,6
47838,3.602546,210.095,12
47840,3.938299,1558.982,8
47841,4.099472,2195.906,8
47842,6.467941,9845.775,19
47845,4.101016,170.749,4
47846,4.022816,664.251,7
47847,4.333577,1348.3,3
47848,4.05854,1217.223,6
47849,3.565322,405.885,3
47850,3.626618,628.635,7
47854,4.333577,983.738,3
47857,7.967172,166.479,7
47858,4.11998,536.014,11
47859,3.369066,755.719,4
47860,4.166766,353.87,4
47861,3.565322,662.35,3
47862,4.125684,1051.418,8
47863,4.040952,15.379,4
47866,4.043104,361.178,7
47868,3.042655,2423.538,11
47871,4.146741,182.408,3
47872,6.476985,6362.892,19
47874,4.208145,2584.673,13
47876,4.040952,149.393,4
47879,3.620168,346.348,9
47882,3.718029,1948.37,5
47884,5.394376,2.436,3
47885,6.286064,9443.311,14
47901,14.972119,4326.84,15
47902,15.242298,892.228,3
47903,14.668886,1933.323,3
47904,14.740063,16923.021,31
47905,9.476084,34213.028,52
47906,11.020258,35265.349,36
47909,9.582359,28143.287,24
47916,3.994318,138.564,4
47917,4.43188,486.675,7
47918,7.432,4901.261,18
47920,3.927998,2553.735,14
47921,4.681077,1085.807,11
47922,5.15642,1554.258,12
47923,4.536145,3329.108,12
47924,3.779109,176.299,6
47926,3.780487,1005.882,10
47928,4.963231,1806.737,7
47929,4.290379,564.069,9
47930,2.413222,1071.163,10
47932,5.918297,5309.858,19
47933,6.575237,28689.169,46
47940,3.572618,1478.281,3
47941,3.08617,1192.83,2
47942,4.785347,714.119,10
47943,4.314929,786.201,11
47944,8.404355,3552.522,18
47946,5.00773,1569.087,18
47948,5.20045,1534.234,10
47949,5.15093,1208.593,17
47950,3.689291,783.466,7
47951,7.242078,2260.727,6
47952,3.176592,2830.733,8
47954,4.550961,2275.235,14
47955,4.055706,886.089,10
47957,3.98068,1626.799,11
47958,5.742026,216.714,8
47959,4.781964,2791.749,21
47960,5.952936,12206.154,25
47963,4.936144,2085.384,6
47964,4.933168,2.045,3
47965,5.17956,373.515,3
47967,4.061968,562.868,7
47968,4.411865,1066.919,13
47969,4.175451,32.476,3
47970,4.441315,1142.757,10
47971,4.618888,1876.352,11
47974,5.053109,1245.137,4
47975,4.575018,20.985,4
47977,5.439641,2695.438,14
47978,6.44122,11026.572,25
47980,4.287605,1063.43,6
47981,2.413717,1091.462,10
47983,2.342892,16.457,3
47986,4.575018,68.203,4
47987,5.408632,3818.826,16
47989,3.819551,1188.632,15
47990,4.864861,1449.311,21
47991,3.950834,928.205,4
47992,3.376022,1360.755,11
47993,3.950834,1894.49,4
47994,4.290833,684.832,12
47995,4.241556,1641.943,13
47996,13.830368,1418.66,4
47997,4.094138,119.139,2
48001,6.274408,11820.962,15
48002,3.469733,3216.996,4
48003,6.257498,6433.171,10
48004,6,49.663,1
48005,5.178333,5497.414,3
48006,2.437158,3949.883,5
48009,9.405054,19673.971,23
48012,11.240906,1360.733,3
48014,4.605029,4179.503,11
48015,7.830453,8298.942,8
48017,9.590032,12042.976,19
48021,8.855279,32533.583,39
48022,3.672462,2607.418,4
48023,5.385096,5085.446,10
48025,7.553493,14986.194,29
48026,7.212165,14638,13
48027,3.114856,3187.244,5
48028,4.335759,1097.539,6
48030,9.820355,16592,21
48032,3.310582,2169.79,14
48033,7.856643,16425.76,26
48034,7.635722,12357.237,20
48035,7.727605,34517.516,29
48036,7.752917,14890.591,25
48037,7.469805,1603.219,3
48038,8.404916,25523,17
48039,6.987035,7594.523,9
48040,7.588082,9780.745,11
48041,4.470978,4758.27,4
48042,5.498755,1628.921,4
48043,7.785078,15491.202,26
48044,7.751255,20852,15
48045,6.279203,12170.48,22
48046,7.643112,865.483,2
48047,6.84798,23364.855,16
48048,3.054996,1118.742,2
48049,3.237526,5511.297,12
48050,3.061647,1756.885,5
48051,6.696163,12032.976,7
48054,4.491831,7189.535,6
48059,5.746751,15132,15
48060,7.738959,34182.417,40
48061,6.842445,1603.646,3
48062,8.165843,9328.496,7
48063,3.403868,4019.511,3
48064,4.627986,4050.244,7
48065,7.69365,11234.116,11
48066,7.388774,47616.863,58
48067,8.957822,23833.103,32
48068,12.229706,961.583,2
48069,7.663432,2424.282,4
48070,9.146676,2386.631,4
48071,8.826011,26200.768,30
48072,9.497083,15221.224,16
48073,7.60954,34563.279,57
48074,4.705424,9152.798,11
48075,10.579132,21871.595,33
48076,8.665176,25283.013,33
48079,6.78201,12094.097,10
48080,7.98006,22666.055,46
48081,7.304048,20726.405,31
48082,6.58749,16365.418,26
48083,8.915719,21413.326,19
48084,9.156988,15847.466,14
48085,7.753499,25544.702,22
48088,7.350368,20871.153,30
48089,8.927885,31346.083,52
48090,7.781116,1744.774,4
48091,8.547827,30406.176,43
48092,8.362401,24921.495,31
48093,8.201995,24482.597,29
48094,7.169342,12001.968,14
48095,6.771137,5740.884,6
48096,5.065024,3991.749,7
48097,5.758982,5073.188,12
48098,7.554408,19208.108,20
48099,8.86441,1823.178,3
48101,7.887597,25377.516,29
48103,10.559523,52321.329,60
48104,14.218969,41612.373,51
48105,10.341875,28471.271,39
48106,12.853283,1278.112,2
48107,19.166667,938.393,1
48108,10.582917,25726.998,40
48111,6.495249,25698.9,39
48112,7.100805,1860.972,2
48113,12.908459,1361.465,3
48114,6.176696,20416.25,21
48116,7.215843,27942.623,35
48117,4.898106,9779.976,16
48118,6.415743,12860.976,19
48122,8.936069,10421.285,16
48123,11.318982,614.65,2
48124,8.152398,24988.53,45
48125,7.842509,20399,26
48126,14.541179,45489.426,40
48127,10.014422,35337.031,46
48128,9.246236,10576.929,25
48130,4.715893,10551.274,14
48131,4.237031,495.167,12
48133,5.59237,5504.791,14
48134,6.769208,14075.887,22
48135,8.672777,24401.282,32
48136,7.747141,2283.433,4
48137,4.011624,5308.722,11
48138,6.029489,10179,9
48139,5.591893,251.835,2
48140,3.606403,3046.509,8
48141,6.853409,24615,27
48143,4.142734,41.843,4
48144,5.929211,10682.092,18
48145,4.348827,3484.914,11
48146,8.742894,36906.236,64
48150,8.353803,23906.946,38
48152,7.856892,30215.525,43
48153,10.333333,1033.478,1
48154,7.866314,32709.051,31
48157,5.485969,1390.178,4
48158,4.597142,7420.383,9
48159,3.571449,2538.456,9
48160,6.383752,9755.172,16
48161,7.179268,25979.052,31
48162,6.325963,27328.401,30
48164,5.334853,5207.354,20
48165,6.396252,8545.376,5
48166,3.840412,5813.963,16
48167,7.736902,17626.185,29
48168,7.947746,14768.262,17
48169,5.287239,14796.958,27
48170,8.426718,39984.992,46
48173,6.29373,12865.216,17
48174,6.392707,23656.651,36
48176,7.385273,15199.548,20
48177,4.535231,36.266,3
48178,6.853746,26390.382,21
48179,4.696843,2968.627,10
48180,7.595157,46729.789,43
48182,5.341433,21168.881,29
48183,7.703288,30943.712,31
48184,8.184062,17294.759,21
48185,7.763832,42913.285,37
48186,7.333961,34255,33
48187,8.334426,49793.015,36
48188,7.620787,36460.99,18
48189,5.220617,7957.264,17
48190,2.974017,30.983,2
48191,3.913537,4125.735,7
48192,8.475228,25186.963,32
48193,8.245401,12133.436,14
48195,8.737329,25636,28
48197,9.437248,62623.712,47
48198,9.993575,39434.111,45
48201,14.576552,15951.312,27
48202,13.748075,13965.327,32
48203,12.310112,15225.972,42
48204,12.279169,18984.484,44
48205,12.6811,33498.775,66
48206,12.2697,14487.678,42
48207,15.657283,18166.785,26
48208,14.727676,7271.445,26
48209,13.415676,22869.522,21
48210,12.354489,25803.597,26
48211,13.269291,1913.043,16
48212,13.261046,29185.415,40
48213,12.102834,13900.999,43
48214,12.158088,18280.497,34
48215,11.980754,6963.229,19
48216,14.916122,5152.952,10
48217,11.854823,6887,15
48218,12.392239,7276.208,9
48219,12.218401,48045.094,57
48220,10.471408,22775.718,30
48221,13.250952,40722.298,55
48223,11.61136,19495.551,46
48224,12.412025,41745.243,66
48225,10.587056,14385.737,33
48226,18.308501,6042.952,6
48227,12.243988,41506.551,90
48228,12.255276,38943.806,61
48229,7.948947,7792.792,15
48230,11.279472,16537.639,21
48231,16.5,13.942,1
48232,16.5,77.233,1
48234,11.704151,28789.56,53
48235,13.117609,45199.261,73
48236,9.867108,29445.314,45
48237,9.386289,29849,27
48238,12.567285,26601.863,63
48239,9.68041,26587.607,29
48240,8.569442,18486.231,35
48242,5.833333,3.687,1
48243,19,868.867,2
48244,16.5,122.086,1
48301,7.571031,14860.386,21
48302,8.080867,16045.222,30
48303,6.413704,1019.399,8
48304,6.930365,14767.587,24
48306,6.696622,27049.342,25
48307,8.115431,42738.855,42
48308,8.691543,1239.138,4
48309,6.995217,27273.412,22
48310,8.434064,38964.865,26
48312,7.042863,34847.93,25
48313,7.366966,25817.07,22
48314,7.792217,9906.356,11
48315,8.32111,19641.875,11
48316,7.513244,20085.662,21
48317,7.48173,26645.987,26
48318,7.746969,2023.064,6
48320,9.734809,4716.625,11
48321,7.593487,1998.357,5
48322,7.693309,31755.151,28
48323,7.438768,17503.62,35
48324,6.979995,16565.951,20
48325,9.321585,1011.887,3
48326,7.402407,15301.317,28
48327,6.668685,21628.315,35
48328,7.229711,26015.815,30
48329,6.841445,20464.232,35
48330,9.437202,1129.878,4
48331,7.654632,21186.284,18
48332,10.587026,879.685,3
48333,7.449074,1024.116,3
48334,8.322004,18640.363,24
48335,7.239115,11162.656,21
48336,8.097986,25409.518,26
48340,7.151631,20219.494,23
48341,7.875966,15458.194,38
48342,7.542583,17254.585,33
48343,7.67738,1808.037,5
48346,7.583132,22402.917,32
48347,10.112257,967.508,2
48348,5.676719,24963.028,26
48350,5.458357,7527.851,20
48353,6.626153,6594.581,7
48356,6.296867,7620.294,15
48357,6.082276,9424.227,9
48359,7.353699,8897.935,14
48360,6.85428,12744.542,15
48361,6.129579,933.1,3
48362,7.28961,15457.916,24
48363,5.788803,6839.64,10
48367,5.134125,4890.117,6
48370,5.097778,1707.097,7
48371,6.122722,24620.512,30
48374,6.59455,5014.045,2
48375,7.742936,13962.299,13
48377,8.537621,16542.49,13
48380,5.402997,7955.353,10
48381,8.00167,13378.874,16
48382,7.403791,23597.083,25
48383,6.057555,13348.968,12
48386,6.398655,17841.765,22
48387,6.976012,1042.725,2
48390,8.468261,24007.619,26
48393,6.26006,12104.077,15
48401,4.66779,1299.68,23
48410,2.907753,37.726,4
48411,4.701449,207.786,3
48412,3.195802,5860.459,8
48413,7.027438,6948.688,19
48414,3.870711,2457.028,13
48415,4.196325,9245.423,18
48416,4.294508,5419.233,15
48417,3.367965,2918.753,10
48418,2.974624,4313.392,11
48419,4.667155,2322.281,13
48420,5.751721,15200.953,39
48421,3.645885,7117.132,22
48422,4.460865,6348.971,16
48423,5.903502,24803.388,34
48426,2.929352,917.617,8
48427,4.573248,2892.664,17
48428,5.064346,4747.466,14
48429,5.635081,8767.52,20
48430,5.555434,24687.6,38
48432,4.326199,536.721,8
48433,5.737146,25598.033,37
48434,3.260753,65,2
48435,3.41021,2094.38,14
48436,3.80027,3415.194,17
48437,5.978207,595.152,3
48438,5.603419,6618.026,7
48439,6.359147,39159.283,40
48440,3.542324,393.335,3
48441,5.631219,4081.688,12
48442,6.295036,20236.846,35
48444,5.5277,9234.147,23
